GT inlier,Correspondence,Adjust,Reduce,Total time, Inlier rate,Recall,Precision,F1-score
236,2251,0.1,433,0.585,0.11195,0.902542,0.845238,0.872951
473,2425,0.2,670,0.151,0.199175,0.961945,0.942029,0.951883
473,1603,0.3,640,0.075,0.31441,0.991543,0.930556,0.960082
473,1197,0.4,590,0.031,0.417711,0.978858,0.926,0.951696
473,955,0.5,554,0.019,0.524607,0.995772,0.94012,0.967146
473,794,0.6,561,0.014,0.627204,0.991543,0.941767,0.966014
473,680,0.7,535,0.013,0.697059,0.953488,0.951477,0.952482
473,594,0.8,508,0.012,0.786195,0.978858,0.991435,0.985106
473,528,0.9,491,0.013,0.895833,1,1,1
