GT inlier,Correspondence,Adjust,Reduce,Total time, Inlier rate,Recall,Precision,F1-score
251,2395,0.1,333,0.923,0.106054,0.988048,0.976378,0.982178
499,2558,0.2,592,0.093,0.190383,0.96994,0.99384,0.981744
499,1691,0.3,541,0.02,0.286221,0.967936,0.997934,0.982706
499,1263,0.4,471,0.009,0.379256,0.95992,1,0.97955
499,1008,0.5,514,0.006,0.480159,0.965932,0.995868,0.980671
499,838,0.6,504,0.005,0.573986,0.95992,0.995842,0.977551
499,717,0.7,502,0.004,0.64993,0.933868,1,0.965803
499,627,0.8,501,0.004,0.714514,0.895792,0.997768,0.944034
499,557,0.9,500,0.004,0.885099,0.985972,0.997972,0.991935
