15.675895690918,332.119506835938
510.134246826172,107.874382019043
329.725891113281,81.8189086914062
8.17540740966797,538.240600585938
564.085021972656,630.615295410156
235.341323852539,116.174163818359
263.589447021484,650.31640625
36.2271766662598,660.599060058594
14.077579498291,667.771057128906
11.8904085159302,353.894165039062
227.421142578125,614.840942382812
399.198516845703,114.304084777832
313.616607666016,651.842224121094
235.341323852539,116.174163818359
414.474273681641,546.169006347656
129.789978027344,407.100036621094
16.5817089080811,186.15251159668
36.7988739013672,552.049865722656
582.09326171875,292.594818115234
547.683410644531,467.966949462891
23.3665199279785,238.412673950195
68.0275726318359,252.686157226562
108.817016601562,480.080139160156
469.105133056641,570.605163574219
145.241851806641,398.63525390625
36.2271766662598,660.599060058594
263.589447021484,650.31640625
120.828804016113,483.826751708984
70.1651840209961,627.075622558594
470.235076904297,94.3828659057617
144.271850585938,347.261322021484
50.6459732055664,213.593322753906
35.381233215332,300.522735595703
36.7426338195801,342.098602294922
140.309829711914,378.012359619141
100.875938415527,30.7326850891113
36.7988739013672,552.049865722656
466.045532226562,379.452514648438
15.675895690918,332.119506835938
94.0396881103516,342.879974365234
42.3392524719238,197.19026184082
44.8279571533203,252.293914794922
44.8279571533203,252.293914794922
40.6733131408691,144.606674194336
48.0280265808105,534.843994140625
122.496459960938,154.94807434082
70.1651840209961,627.075622558594
233.141586303711,270.348114013672
53.075870513916,470.369262695312
339.227294921875,48.9174537658691
49.8748321533203,187.016311645508
131.409622192383,149.557571411133
54.564094543457,226.168594360352
261.151062011719,540.209411621094
582.880249023438,39.3218574523926
379.839782714844,532.92236328125
461.480285644531,205.874267578125
335.513641357422,256.794555664062
240.555236816406,67.2191772460938
128.829544067383,510.768859863281
247.268310546875,606.696472167969
167.90673828125,535.097351074219
66.5198593139648,548.741271972656
594.932678222656,367.277526855469
64.2503356933594,264.095336914062
152.924255371094,467.223388671875
137.080154418945,185.899353027344
40.4981994628906,360.449523925781
108.612205505371,246.636734008789
271.976867675781,193.943099975586
66.7249908447266,184.869415283203
80.0532913208008,454.727874755859
75.6445922851562,242.040985107422
443.362884521484,336.570892333984
395.187072753906,483.31298828125
90.1725997924805,445.521423339844
90.1725997924805,445.521423339844
92.9150466918945,452.008087158203
231.327819824219,233.251892089844
135.960159301758,306.60986328125
562.807922363281,379.010345458984
85.631721496582,183.081253051758
90.2394332885742,204.888427734375
131.403762817383,180.291885375977
94.0396881103516,342.879974365234
195.648498535156,264.247314453125
100.686454772949,414.222686767578
415.326995849609,12.8794193267822
23.2212028503418,307.802703857422
332.370697021484,201.337905883789
38.4400405883789,48.0110702514648
306.704620361328,433.814880371094
154.094192504883,75.5892028808594
104.03882598877,224.819290161133
112.749641418457,588.101257324219
350.333709716797,332.509094238281
383.343475341797,546.271545410156
483.862976074219,70.0933227539062
69.0242691040039,428.460357666016
129.618179321289,631.205993652344
121.089141845703,590.53076171875
23.3665199279785,238.412673950195
49.3170585632324,123.167976379395
21.7381572723389,210.766647338867
117.048889160156,368.852783203125
117.048889160156,368.852783203125
117.048889160156,368.852783203125
212.757507324219,401.290283203125
180.577774047852,658.619262695312
121.125480651855,418.007141113281
502.210784912109,630.322509765625
367.085144042969,160.309371948242
35.0659599304199,77.1959762573242
475.346069335938,269.7109375
154.094192504883,75.5892028808594
132.811172485352,588.284057617188
538.270080566406,332.035247802734
95.3667602539062,377.925598144531
110.952590942383,389.331939697266
167.092010498047,658.016906738281
17.2983894348145,587.734436035156
22.6531791687012,260.603424072266
136.476486206055,539.982177734375
63.3315238952637,418.17626953125
294.180145263672,553.573608398438
565.02392578125,56.2496948242188
180.577774047852,658.619262695312
353.184173583984,458.224334716797
100.646697998047,349.6591796875
83.3236618041992,248.33967590332
310.259399414062,459.465209960938
221.993453979492,433.446594238281
63.7898178100586,98.6200332641602
353.301055908203,365.341094970703
