GT inlier,Correspondence,Adjust,Reduce,Total time, Inlier rate,Recall,Precision,F1-score
266.4,2614.6,0.1,418.8,0.047,0.103603,0.973061,0.961405,0.967098
397.2,2036.4,0.2,511.2,0.0188,0.194028,0.969993,0.975307,0.972418
397.2,1346,0.3,468.4,0.0168,0.296877,0.980556,0.974709,0.977588
397.2,1005.2,0.4,432.2,0.0136,0.396096,0.988268,0.986121,0.987076
397.2,802,0.5,427.2,0.0118,0.487323,0.973544,0.989638,0.981089
397.2,667,0.6,415.8,0.0116,0.586661,0.978521,0.993261,0.985725
397.2,571,0.7,410.2,0.0114,0.681166,0.974613,0.9954,0.984566
397.2,499,0.8,403.6,0.0112,0.790336,0.990501,0.997703,0.994023
397.2,443.4,0.9,388.8,0.0114,0.844868,0.941807,0.998732,0.968747
