GT inlier,Correspondence,Adjust,Reduce,Total time, Inlier rate,Recall,Precision,F1-score
148.139,1481.58,0.1,153.028,0.598222,0.0907638,0.903727,0.995886,0.941831
277.306,1386.72,0.2,253.417,0.102167,0.182195,0.909548,0.998145,0.947335
372.278,1240.89,0.3,318.306,0.0429167,0.268668,0.894562,0.998916,0.937649
449.25,1123.06,0.4,378.444,0.0231389,0.362357,0.905331,0.999465,0.944955
502.083,1004.17,0.5,417.639,0.0194722,0.45349,0.906658,0.999629,0.947051
539.583,899.278,0.6,445.083,0.01525,0.534443,0.890453,0.999656,0.936376
549.417,784.917,0.7,502.556,0.0133056,0.622653,0.889414,0.999885,0.936368
550.417,687.889,0.8,492.667,0.0128333,0.708795,0.885779,0.99996,0.932849
550.417,611.556,0.9,514.639,0.01125,0.808372,0.898046,0.99996,0.941744
