GT inlier,Correspondence,Adjust,Reduce,Total time, Inlier rate,Recall,Precision,F1-score
589.8,5623.4,0.1,879.2,0.0738,0.103507,0.931035,0.947856,0.93782
927,4698.4,0.2,1114.2,0.022,0.195949,0.980847,0.98625,0.983437
969.2,3285,0.3,1000.4,0.0148,0.29404,0.982588,0.986148,0.984205
969.2,2453.2,0.4,913.8,0.0138,0.39388,0.98795,0.991027,0.989436
969.2,1957.6,0.5,884.6,0.013,0.493282,0.991039,0.994741,0.992878
969.2,1628.6,0.6,862.8,0.012,0.580556,0.973348,0.997863,0.98473
969.2,1394,0.7,845,0.0118,0.676151,0.959492,0.985975,0.972257
969.2,1218.8,0.8,803,0.0114,0.787231,0.98922,0.999262,0.994129
969.2,1082.2,0.9,785,0.0116,0.867172,0.967783,0.999531,0.983131
